# Temperature_MeV relativistic_dofs_MeV entropy_dofs_MeV
4.67475e+15 105.047 105.044
4.69925e+15 105.047 105.045
4.72388e+15 105.047 105.045
4.74864e+15 105.048 105.045
4.77352e+15 105.047 105.045
4.79854e+15 105.047 105.045
4.82369e+15 105.047 105.045
4.84897e+15 105.048 105.046
4.87438e+15 105.048 105.046
4.89993e+15 105.048 105.046
4.92561e+15 105.048 105.046
4.95142e+15 105.048 105.046
4.97737e+15 105.048 105.046
5.00345e+15 105.049 105.047
5.02968e+15 105.049 105.047
5.05604e+15 105.049 105.047
5.08253e+15 105.049 105.047
5.10917e+15 105.049 105.047
5.13595e+15 105.049 105.047
5.16286e+15 105.049 105.047
5.18992e+15 105.05 105.048
5.21712e+15 105.05 105.048
5.24446e+15 105.05 105.048
5.27195e+15 105.05 105.048
5.29958e+15 105.05 105.048
5.32735e+15 105.05 105.048
5.35527e+15 105.05 105.048
5.38334e+15 105.05 105.048
5.41155e+15 105.051 105.049
5.43991e+15 105.051 105.048
5.46842e+15 105.051 105.049
5.49708e+15 105.051 105.049
5.52589e+15 105.051 105.049
5.55485e+15 105.051 105.049
5.58396e+15 105.051 105.049
5.61323e+15 105.051 105.049
5.64264e+15 105.052 105.049
5.67222e+15 105.052 105.05
5.70194e+15 105.052 105.05
5.73182e+15 105.052 105.05
5.76186e+15 105.052 105.05
5.79206e+15 105.052 105.05
5.82242e+15 105.052 105.05
5.85293e+15 105.052 105.05
5.8836e+15 105.052 105.05
5.91444e+15 105.053 105.051
5.94544e+15 105.053 105.051
5.97659e+15 105.053 105.051
6.00792e+15 105.053 105.051
6.0394e+15 105.053 105.051
6.07105e+15 105.053 105.051
6.10287e+15 105.053 105.051
6.13486e+15 105.053 105.051
6.16701e+15 105.054 105.052
6.19933e+15 105.054 105.052
6.23182e+15 105.054 105.052
6.26448e+15 105.054 105.052
6.29731e+15 105.054 105.052
6.33031e+15 105.054 105.052
6.36349e+15 105.055 105.052
6.39684e+15 105.055 105.053
6.43036e+15 105.055 105.053
6.46406e+15 105.055 105.053
6.49794e+15 105.055 105.053
6.53199e+15 105.055 105.053
6.56623e+15 105.055 105.053
6.60064e+15 105.056 105.053
6.63523e+15 105.056 105.053
6.67001e+15 105.056 105.053
6.70496e+15 105.056 105.053
6.7401e+15 105.056 105.054
6.77543e+15 105.056 105.054
6.81093e+15 105.056 105.054
6.84663e+15 105.056 105.054
6.88251e+15 105.056 105.054
6.91858e+15 105.056 105.054
6.95484e+15 105.056 105.054
6.99129e+15 105.057 105.055
7.02793e+15 105.057 105.055
7.06476e+15 105.057 105.055
7.10179e+15 105.057 105.055
7.139e+15 105.057 105.055
7.17642e+15 105.057 105.055
7.21403e+15 105.058 105.056
7.25184e+15 105.058 105.056
7.28984e+15 105.058 105.056
7.32805e+15 105.058 105.056
7.36645e+15 105.058 105.056
7.40506e+15 105.058 105.056
7.44387e+15 105.059 105.057
7.48288e+15 105.059 105.057
7.5221e+15 105.059 105.057
7.56152e+15 105.059 105.057
7.60115e+15 105.059 105.057
7.64098e+15 105.059 105.057
7.68103e+15 105.06 105.058
7.72128e+15 105.06 105.058
7.76175e+15 105.06 105.058
7.80243e+15 105.06 105.058
7.84332e+15 105.06 105.058
7.88442e+15 105.06 105.057
7.92574e+15 105.06 105.058
7.96728e+15 105.06 105.058
8.00903e+15 105.06 105.058
8.05101e+15 105.061 105.058
8.0932e+15 105.061 105.058
8.13562e+15 105.061 105.059
8.17825e+15 105.061 105.059
8.22112e+15 105.061 105.059
8.2642e+15 105.061 105.059
8.30751e+15 105.061 105.059
8.35105e+15 105.061 105.059
8.39482e+15 105.062 105.059
8.43881e+15 105.062 105.06
8.48304e+15 105.062 105.06
8.5275e+15 105.062 105.06
8.57219e+15 105.062 105.06
8.61711e+15 105.062 105.06
8.66227e+15 105.062 105.06
8.70767e+15 105.062 105.06
8.75331e+15 105.063 105.061
8.79918e+15 105.063 105.061
8.8453e+15 105.063 105.061
8.89165e+15 105.063 105.061
8.93825e+15 105.063 105.061
8.9851e+15 105.063 105.061
9.03218e+15 105.063 105.061
9.07952e+15 105.063 105.061
9.1271e+15 105.063 105.061
9.17494e+15 105.064 105.062
9.22302e+15 105.064 105.062
9.27136e+15 105.064 105.062
9.31995e+15 105.064 105.062
9.36879e+15 105.064 105.062
9.41789e+15 105.064 105.062
9.46725e+15 105.064 105.062
9.51687e+15 105.064 105.062
9.56674e+15 105.065 105.063
9.61688e+15 105.065 105.063
9.66728e+15 105.065 105.063
9.71794e+15 105.065 105.063
9.76887e+15 105.065 105.063
9.82007e+15 105.065 105.063
9.87154e+15 105.065 105.063
9.92327e+15 105.065 105.063
9.97528e+15 105.066 105.064
1.00276e+16 105.066 105.064
1.00801e+16 105.066 105.064
1.01329e+16 105.066 105.064
1.0186e+16 105.066 105.064
1.02394e+16 105.066 105.064
1.02931e+16 105.066 105.064
1.0347e+16 105.066 105.064
1.04013e+16 105.066 105.064
1.04558e+16 105.067 105.065
1.05106e+16 105.067 105.065
1.05656e+16 105.067 105.065
1.0621e+16 105.067 105.065
1.06767e+16 105.067 105.065
1.07326e+16 105.067 105.065
1.07889e+16 105.067 105.065
1.08454e+16 105.068 105.066
1.09023e+16 105.068 105.066
1.09594e+16 105.068 105.066
1.10168e+16 105.068 105.066
1.10746e+16 105.068 105.066
1.11326e+16 105.068 105.066
1.1191e+16 105.069 105.067
1.12496e+16 105.069 105.067
1.13086e+16 105.069 105.067
1.13678e+16 105.069 105.067
1.14274e+16 105.069 105.067
1.14873e+16 105.069 105.067
1.15475e+16 105.07 105.067
1.1608e+16 105.07 105.067
1.16689e+16 105.07 105.067
1.173e+16 105.07 105.067
1.17915e+16 105.07 105.067
1.18533e+16 105.07 105.067
1.19154e+16 105.07 105.068
1.19779e+16 105.07 105.068
1.20406e+16 105.07 105.068
1.21037e+16 105.07 105.068
1.21672e+16 105.07 105.068
1.22309e+16 105.07 105.068
1.2295e+16 105.071 105.069
1.23595e+16 105.071 105.069
1.24242e+16 105.071 105.069
1.24894e+16 105.071 105.069
1.25548e+16 105.071 105.069
1.26206e+16 105.071 105.069
1.26867e+16 105.072 105.07
1.27532e+16 105.072 105.07
1.28201e+16 105.072 105.07
1.28873e+16 105.072 105.07
1.29548e+16 105.072 105.07
1.30227e+16 105.072 105.07
1.30909e+16 105.073 105.071
1.31595e+16 105.073 105.071
1.32285e+16 105.073 105.071
1.32978e+16 105.073 105.071
1.33675e+16 105.073 105.071
1.34376e+16 105.073 105.071
1.3508e+16 105.073 105.071
1.35788e+16 105.073 105.071
1.365e+16 105.074 105.072
1.37215e+16 105.074 105.072
1.37934e+16 105.074 105.072
1.38657e+16 105.074 105.071
1.39384e+16 105.074 105.072
1.40114e+16 105.074 105.072
1.40849e+16 105.074 105.072
1.41587e+16 105.074 105.072
1.42329e+16 105.074 105.072
1.43075e+16 105.074 105.072
1.43825e+16 105.075 105.073
1.44578e+16 105.075 105.073
1.45336e+16 105.075 105.073
1.46098e+16 105.075 105.073
1.46863e+16 105.075 105.073
1.47633e+16 105.075 105.073
1.48407e+16 105.075 105.073
1.49184e+16 105.076 105.074
1.49966e+16 105.076 105.074
1.50752e+16 105.076 105.074
1.51542e+16 105.076 105.074
1.52337e+16 105.076 105.074
1.53135e+16 105.076 105.074
1.53937e+16 105.076 105.074
1.54744e+16 105.076 105.074
1.55555e+16 105.076 105.074
1.5637e+16 105.077 105.075
1.5719e+16 105.077 105.075
1.58014e+16 105.077 105.075
1.58842e+16 105.077 105.075
1.59674e+16 105.077 105.075
1.60511e+16 105.077 105.075
1.61352e+16 105.077 105.075
1.62198e+16 105.077 105.075
1.63048e+16 105.078 105.076
1.63903e+16 105.078 105.076
1.64762e+16 105.078 105.076
1.65625e+16 105.078 105.076
1.66493e+16 105.078 105.076
1.67366e+16 105.078 105.076
1.68243e+16 105.078 105.076
1.69124e+16 105.079 105.076
1.70011e+16 105.079 105.077
1.70902e+16 105.079 105.077
1.71797e+16 105.079 105.077
1.72698e+16 105.079 105.077
1.73603e+16 105.079 105.077
1.74513e+16 105.079 105.077
1.75427e+16 105.079 105.077
1.76347e+16 105.079 105.077
1.77271e+16 105.079 105.077
1.782e+16 105.079 105.077
1.79134e+16 105.08 105.078
1.80073e+16 105.08 105.078
1.81016e+16 105.08 105.078
1.81965e+16 105.08 105.078
1.82919e+16 105.08 105.078
1.83877e+16 105.08 105.078
1.84841e+16 105.08 105.078
1.8581e+16 105.08 105.078
1.86784e+16 105.081 105.079
1.87762e+16 105.081 105.079
1.88746e+16 105.081 105.079
1.89736e+16 105.081 105.079
1.9073e+16 105.081 105.079
1.9173e+16 105.081 105.079
1.92734e+16 105.082 105.08
1.93744e+16 105.082 105.08
1.9476e+16 105.082 105.08
1.95781e+16 105.082 105.08
1.96807e+16 105.082 105.08
1.97838e+16 105.082 105.08
1.98875e+16 105.082 105.08
1.99917e+16 105.083 105.081
2.00965e+16 105.083 105.081
2.02018e+16 105.083 105.081
2.03077e+16 105.083 105.081
2.04141e+16 105.083 105.081
2.05211e+16 105.083 105.081
2.06286e+16 105.083 105.081
2.07368e+16 105.083 105.081
2.08454e+16 105.083 105.081
2.09547e+16 105.083 105.081
2.10645e+16 105.083 105.081
2.11749e+16 105.084 105.082
2.12859e+16 105.084 105.082
2.13974e+16 105.084 105.082
2.15096e+16 105.084 105.082
2.16223e+16 105.084 105.082
2.17356e+16 105.084 105.082
2.18495e+16 105.084 105.082
2.1964e+16 105.085 105.083
2.20791e+16 105.085 105.083
2.21949e+16 105.085 105.083
2.23112e+16 105.085 105.083
2.24281e+16 105.085 105.083
2.25456e+16 105.085 105.083
2.26638e+16 105.086 105.084
2.27826e+16 105.086 105.084
2.2902e+16 105.086 105.084
2.3022e+16 105.086 105.084
2.31427e+16 105.086 105.084
2.32639e+16 105.086 105.084
2.33859e+16 105.086 105.084
2.35084e+16 105.087 105.085
2.36316e+16 105.087 105.085
2.37555e+16 105.087 105.085
2.388e+16 105.087 105.085
2.40051e+16 105.087 105.085
2.41309e+16 105.087 105.085
2.42574e+16 105.087 105.085
2.43845e+16 105.087 105.085
2.45123e+16 105.088 105.086
2.46408e+16 105.088 105.085
2.47699e+16 105.088 105.085
2.48997e+16 105.087 105.085
2.50302e+16 105.088 105.086
2.51614e+16 105.088 105.086
2.52933e+16 105.088 105.086
2.54258e+16 105.088 105.086
2.55591e+16 105.088 105.086
2.5693e+16 105.088 105.086
2.58277e+16 105.089 105.087
2.5963e+16 105.089 105.087
2.60991e+16 105.089 105.087
2.62359e+16 105.089 105.087
2.63734e+16 105.089 105.087
2.65116e+16 105.089 105.087
2.66506e+16 105.089 105.087
2.67902e+16 105.09 105.088
2.69306e+16 105.09 105.088
2.70718e+16 105.09 105.088
2.72136e+16 105.09 105.088
2.73563e+16 105.09 105.088
2.74996e+16 105.09 105.088
2.76438e+16 105.09 105.088
2.77886e+16 105.09 105.088
2.79343e+16 105.09 105.088
2.80807e+16 105.091 105.089
2.82278e+16 105.091 105.089
2.83758e+16 105.091 105.089
2.85245e+16 105.091 105.089
2.8674e+16 105.091 105.089
2.88242e+16 105.091 105.089
2.89753e+16 105.091 105.089
2.91272e+16 105.091 105.089
2.92798e+16 105.091 105.09
2.94333e+16 105.092 105.09
2.95875e+16 105.092 105.09
2.97426e+16 105.092 105.09
2.98985e+16 105.092 105.09
3.00552e+16 105.092 105.09
3.02127e+16 105.092 105.09
3.0371e+16 105.092 105.09
3.05302e+16 105.092 105.09
3.06902e+16 105.093 105.091
3.0851e+16 105.093 105.091
3.10127e+16 105.093 105.091
3.11752e+16 105.093 105.091
3.13386e+16 105.093 105.091
3.15029e+16 105.093 105.091
3.1668e+16 105.093 105.091
3.18339e+16 105.093 105.091
3.20008e+16 105.093 105.091
3.21685e+16 105.094 105.092
3.23371e+16 105.094 105.092
3.25065e+16 105.094 105.092
3.26769e+16 105.094 105.092
3.28481e+16 105.094 105.092
3.30203e+16 105.094 105.092
3.31933e+16 105.094 105.092
3.33673e+16 105.094 105.092
3.35422e+16 105.094 105.092
3.3718e+16 105.095 105.093
3.38947e+16 105.095 105.093
3.40723e+16 105.095 105.093
3.42509e+16 105.095 105.093
3.44304e+16 105.095 105.093
3.46108e+16 105.095 105.093
3.47922e+16 105.095 105.093
3.49746e+16 105.096 105.094
3.51578e+16 105.096 105.094
3.53421e+16 105.096 105.094
3.55273e+16 105.096 105.094
3.57135e+16 105.096 105.094
3.59007e+16 105.096 105.094
3.60888e+16 105.097 105.095
3.6278e+16 105.096 105.095
3.64681e+16 105.096 105.094
3.66592e+16 105.096 105.094
3.68513e+16 105.097 105.095
3.70445e+16 105.097 105.095
3.72386e+16 105.097 105.095
3.74338e+16 105.097 105.095
3.763e+16 105.097 105.095
3.78272e+16 105.097 105.095
3.80254e+16 105.097 105.095
3.82247e+16 105.097 105.095
3.8425e+16 105.097 105.095
3.86264e+16 105.098 105.096
3.88288e+16 105.098 105.096
3.90323e+16 105.098 105.096
3.92369e+16 105.098 105.096
3.94425e+16 105.098 105.096
3.96492e+16 105.098 105.096
3.9857e+16 105.098 105.096
4.00659e+16 105.099 105.097
4.02759e+16 105.099 105.097
4.0487e+16 105.099 105.097
4.06992e+16 105.099 105.097
4.09125e+16 105.099 105.097
4.11269e+16 105.099 105.097
4.13424e+16 105.1 105.098
4.15591e+16 105.1 105.098
4.17769e+16 105.1 105.098
4.19958e+16 105.1 105.098
4.22159e+16 105.1 105.098
4.24372e+16 105.1 105.098
4.26596e+16 105.1 105.098
4.28831e+16 105.101 105.099
4.31079e+16 105.101 105.099
4.33338e+16 105.101 105.099
4.35609e+16 105.101 105.099
4.37892e+16 105.101 105.099
4.40187e+16 105.101 105.099
4.42494e+16 105.101 105.099
4.44813e+16 105.101 105.099
4.47144e+16 105.101 105.099
4.49488e+16 105.101 105.099
4.51843e+16 105.101 105.099
4.54211e+16 105.101 105.099
4.56592e+16 105.102 105.1
4.58985e+16 105.102 105.1
4.6139e+16 105.102 105.1
4.63808e+16 105.102 105.1
4.66239e+16 105.102 105.1
4.68682e+16 105.102 105.1
4.71139e+16 105.102 105.1
4.73608e+16 105.103 105.101
4.7609e+16 105.103 105.101
4.78585e+16 105.103 105.101
4.81093e+16 105.103 105.101
4.83614e+16 105.103 105.101
4.86149e+16 105.103 105.101
4.88697e+16 105.103 105.101
4.91258e+16 105.104 105.102
4.93833e+16 105.104 105.102
4.96421e+16 105.104 105.102
4.99022e+16 105.104 105.102
5.01638e+16 105.104 105.102
5.04267e+16 105.104 105.102
5.06909e+16 105.104 105.102
5.09566e+16 105.105 105.103
5.12236e+16 105.105 105.103
5.14921e+16 105.105 105.103
5.1762e+16 105.105 105.103
5.20332e+16 105.105 105.103
5.23059e+16 105.105 105.103
5.25801e+16 105.105 105.103
5.28556e+16 105.105 105.103
5.31326e+16 105.105 105.103
5.34111e+16 105.106 105.104
5.3691e+16 105.105 105.104
5.39724e+16 105.106 105.104
5.42552e+16 105.106 105.104
5.45396e+16 105.106 105.104
5.48254e+16 105.106 105.104
5.51127e+16 105.106 105.104
5.54016e+16 105.106 105.104
5.56919e+16 105.106 105.104
5.59838e+16 105.107 105.105
5.62772e+16 105.107 105.105
5.65721e+16 105.107 105.105
5.68686e+16 105.107 105.105
5.71667e+16 105.107 105.105
5.74663e+16 105.107 105.105
5.77674e+16 105.107 105.105
5.80702e+16 105.107 105.105
5.83745e+16 105.108 105.106
5.86804e+16 105.108 105.106
5.8988e+16 105.108 105.106
5.92971e+16 105.108 105.106
5.96079e+16 105.108 105.106
5.99203e+16 105.108 105.106
6.02343e+16 105.108 105.106
6.055e+16 105.108 105.106
6.08673e+16 105.108 105.106
6.11863e+16 105.109 105.107
6.1507e+16 105.109 105.107
6.18293e+16 105.109 105.107
6.21534e+16 105.109 105.107
6.24791e+16 105.109 105.107
6.28065e+16 105.109 105.107
6.31357e+16 105.109 105.107
6.34666e+16 105.109 105.107
6.37992e+16 105.109 105.107
6.41336e+16 105.109 105.107
6.44697e+16 105.11 105.108
6.48075e+16 105.11 105.108
6.51472e+16 105.11 105.108
6.54886e+16 105.11 105.108
6.58318e+16 105.11 105.108
6.61768e+16 105.11 105.108
6.65237e+16 105.11 105.108
6.68723e+16 105.111 105.109
6.72228e+16 105.111 105.109
6.75751e+16 105.111 105.109
6.79292e+16 105.111 105.109
6.82852e+16 105.111 105.109
6.86431e+16 105.111 105.109
6.90028e+16 105.111 105.109
6.93645e+16 105.111 105.109
6.9728e+16 105.111 105.109
7.00934e+16 105.111 105.109
7.04608e+16 105.112 105.11
7.083e+16 105.112 105.11
7.12013e+16 105.112 105.11
7.15744e+16 105.112 105.11
7.19495e+16 105.112 105.11
7.23266e+16 105.112 105.11
7.27056e+16 105.112 105.11
7.30867e+16 105.112 105.11
7.34697e+16 105.112 105.11
7.38547e+16 105.113 105.111
7.42418e+16 105.113 105.111
7.46309e+16 105.113 105.111
7.5022e+16 105.113 105.111
7.54152e+16 105.113 105.111
7.58104e+16 105.113 105.111
7.62077e+16 105.113 105.111
7.66071e+16 105.114 105.112
7.70086e+16 105.114 105.112
7.74122e+16 105.114 105.112
7.78179e+16 105.114 105.112
7.82257e+16 105.114 105.112
7.86357e+16 105.114 105.112
7.90478e+16 105.114 105.112
7.94621e+16 105.115 105.113
7.98785e+16 105.114 105.113
8.02972e+16 105.114 105.113
8.0718e+16 105.115 105.113
8.1141e+16 105.115 105.113
8.15663e+16 105.115 105.113
8.19937e+16 105.115 105.113
8.24235e+16 105.115 105.113
8.28554e+16 105.115 105.113
8.32896e+16 105.115 105.113
8.37262e+16 105.115 105.113
8.41649e+16 105.115 105.113
8.4606e+16 105.116 105.114
8.50494e+16 105.116 105.114
8.54952e+16 105.116 105.114
8.59432e+16 105.116 105.114
8.63936e+16 105.116 105.114
8.68464e+16 105.116 105.114
8.73016e+16 105.116 105.114
8.77591e+16 105.116 105.115
8.8219e+16 105.117 105.115
8.86814e+16 105.117 105.115
8.91461e+16 105.117 105.115
8.96133e+16 105.117 105.115
9.0083e+16 105.117 105.115
9.05551e+16 105.117 105.115
9.10297e+16 105.117 105.116
9.15067e+16 105.118 105.116
9.19863e+16 105.118 105.116
9.24684e+16 105.118 105.116
9.2953e+16 105.118 105.116
9.34402e+16 105.118 105.116
9.39299e+16 105.118 105.116
9.44221e+16 105.118 105.117
9.4917e+16 105.119 105.117
9.54144e+16 105.119 105.117
9.59145e+16 105.119 105.117
9.64171e+16 105.119 105.117
9.69224e+16 105.118 105.117
9.74304e+16 105.119 105.117
9.7941e+16 105.119 105.118
9.84543e+16 105.119 105.118
9.89703e+16 105.119 105.118
9.9489e+16 105.119 105.118
1.0001e+17 105.119 105.118
1.00534e+17 105.119 105.118
1.01061e+17 105.119 105.117
1.01591e+17 105.12 105.118
1.02123e+17 105.12 105.118
1.02659e+17 105.12 105.118
1.03197e+17 105.12 105.118
1.03738e+17 105.12 105.118
1.04281e+17 105.12 105.118
1.04828e+17 105.121 105.119
1.05377e+17 105.121 105.119
1.05929e+17 105.121 105.119
1.06484e+17 105.121 105.119
1.07043e+17 105.121 105.119
1.07604e+17 105.121 105.119
1.08167e+17 105.121 105.119
1.08734e+17 105.122 105.12
1.09304e+17 105.122 105.12
1.09877e+17 105.122 105.12
1.10453e+17 105.122 105.12
1.11032e+17 105.122 105.12
1.11614e+17 105.122 105.12
1.12199e+17 105.122 105.12
1.12787e+17 105.123 105.121
1.13378e+17 105.123 105.121
1.13972e+17 105.123 105.121
1.14569e+17 105.123 105.121
1.1517e+17 105.123 105.121
1.15773e+17 105.123 105.121
1.1638e+17 105.123 105.121
1.1699e+17 105.123 105.121
1.17603e+17 105.123 105.121
1.18219e+17 105.123 105.122
1.18839e+17 105.123 105.122
1.19462e+17 105.123 105.122
1.20088e+17 105.123 105.122
1.20717e+17 105.124 105.122
1.2135e+17 105.124 105.122
1.21986e+17 105.124 105.122
1.22625e+17 105.124 105.122
1.23268e+17 105.124 105.122
1.23914e+17 105.124 105.122
1.24563e+17 105.124 105.122
1.25216e+17 105.125 105.123
1.25872e+17 105.125 105.123
1.26532e+17 105.125 105.123
1.27195e+17 105.125 105.123
1.27862e+17 105.125 105.123
1.28532e+17 105.125 105.123
1.29205e+17 105.125 105.123
1.29883e+17 105.126 105.124
1.30563e+17 105.126 105.124
1.31247e+17 105.126 105.124
1.31935e+17 105.126 105.124
1.32627e+17 105.126 105.124
1.33322e+17 105.126 105.124
1.34021e+17 105.126 105.124
1.34723e+17 105.126 105.124
1.35429e+17 105.126 105.124
1.36139e+17 105.127 105.125
1.36852e+17 105.127 105.125
1.37569e+17 105.127 105.125
1.3829e+17 105.127 105.125
1.39015e+17 105.127 105.125
1.39744e+17 105.127 105.125
1.40476e+17 105.127 105.125
1.41212e+17 105.127 105.125
1.41952e+17 105.127 105.125
1.42696e+17 105.128 105.126
1.43444e+17 105.128 105.126
1.44196e+17 105.128 105.126
1.44952e+17 105.128 105.126
1.45711e+17 105.128 105.126
1.46475e+17 105.128 105.126
1.47243e+17 105.128 105.126
1.48014e+17 105.128 105.126
1.4879e+17 105.128 105.126
1.4957e+17 105.129 105.127
1.50354e+17 105.129 105.127
1.51142e+17 105.129 105.127
1.51934e+17 105.129 105.127
1.5273e+17 105.129 105.127
1.5353e+17 105.129 105.127
1.54335e+17 105.129 105.127
1.55144e+17 105.129 105.127
1.55957e+17 105.129 105.127
1.56774e+17 105.13 105.128
1.57596e+17 105.13 105.128
1.58422e+17 105.13 105.128
1.59252e+17 105.13 105.128
1.60087e+17 105.13 105.128
1.60926e+17 105.13 105.128
1.61769e+17 105.13 105.128
1.62617e+17 105.13 105.128
1.63469e+17 105.13 105.128
1.64326e+17 105.131 105.129
1.65187e+17 105.131 105.129
1.66053e+17 105.131 105.129
1.66923e+17 105.131 105.129
1.67798e+17 105.131 105.129
1.68677e+17 105.131 105.129
1.69561e+17 105.131 105.129
1.7045e+17 105.131 105.129
1.71343e+17 105.131 105.129
1.72241e+17 105.131 105.13
1.73144e+17 105.132 105.13
1.74051e+17 105.132 105.13
1.74963e+17 105.132 105.13
1.7588e+17 105.132 105.13
1.76802e+17 105.132 105.13
1.77729e+17 105.132 105.13
1.7866e+17 105.132 105.13
1.79596e+17 105.132 105.131
1.80538e+17 105.133 105.131
1.81484e+17 105.133 105.131
1.82435e+17 105.133 105.131
1.83391e+17 105.133 105.131
1.84352e+17 105.133 105.131
1.85318e+17 105.133 105.131
1.8629e+17 105.133 105.131
1.87266e+17 105.133 105.132
1.88247e+17 105.133 105.132
1.89234e+17 105.133 105.132
1.90226e+17 105.134 105.132
1.91223e+17 105.134 105.132
1.92225e+17 105.134 105.132
1.93232e+17 105.134 105.132
1.94245e+17 105.134 105.132
1.95263e+17 105.134 105.132
1.96286e+17 105.134 105.132
1.97315e+17 105.134 105.132
1.98349e+17 105.134 105.132
1.99388e+17 105.135 105.133
2.00433e+17 105.135 105.133
2.01484e+17 105.135 105.133
2.0254e+17 105.135 105.133
2.03601e+17 105.135 105.133
2.04668e+17 105.135 105.133
2.05741e+17 105.135 105.133
2.06819e+17 105.135 105.133
2.07903e+17 105.136 105.134
2.08993e+17 105.136 105.134
2.10088e+17 105.136 105.134
2.11189e+17 105.136 105.134
2.12296e+17 105.136 105.134
2.13408e+17 105.136 105.134
2.14527e+17 105.136 105.134
2.15651e+17 105.137 105.135
2.16781e+17 105.136 105.135
2.17917e+17 105.136 105.135
2.19059e+17 105.136 105.135
2.20208e+17 105.137 105.135
2.21362e+17 105.137 105.135
2.22522e+17 105.137 105.135
2.23688e+17 105.137 105.136
2.2486e+17 105.137 105.136
2.26039e+17 105.137 105.136
2.27223e+17 105.137 105.136
2.28414e+17 105.137 105.136
2.29611e+17 105.137 105.136
2.30815e+17 105.138 105.136
2.32024e+17 105.138 105.136
2.3324e+17 105.138 105.136
2.34463e+17 105.138 105.136
2.35691e+17 105.138 105.136
2.36927e+17 105.138 105.136
2.38168e+17 105.138 105.136
2.39416e+17 105.138 105.136
2.40671e+17 105.139 105.137
2.41932e+17 105.139 105.137
2.432e+17 105.139 105.137
2.44475e+17 105.139 105.137
2.45756e+17 105.139 105.137
2.47044e+17 105.139 105.137
2.48339e+17 105.139 105.137
2.4964e+17 105.14 105.138
2.50949e+17 105.14 105.138
2.52264e+17 105.14 105.138
2.53586e+17 105.14 105.138
2.54915e+17 105.14 105.138
2.56251e+17 105.14 105.138
2.57594e+17 105.14 105.138
2.58944e+17 105.141 105.139
2.60301e+17 105.141 105.139
2.61665e+17 105.141 105.139
2.63036e+17 105.141 105.139
2.64415e+17 105.141 105.139
2.65801e+17 105.141 105.139
2.67194e+17 105.141 105.139
2.68594e+17 105.141 105.139
2.70002e+17 105.141 105.14
2.71417e+17 105.141 105.14
2.72839e+17 105.141 105.14
2.74269e+17 105.141 105.14
2.75707e+17 105.141 105.14
2.77151e+17 105.141 105.14
2.78604e+17 105.142 105.14
2.80064e+17 105.142 105.141
2.81532e+17 105.142 105.141
2.83007e+17 105.142 105.141
2.8449e+17 105.142 105.141
2.85981e+17 105.142 105.141
2.8748e+17 105.142 105.141
2.88987e+17 105.143 105.141
2.90501e+17 105.143 105.141
2.92024e+17 105.143 105.141
2.93554e+17 105.143 105.141
2.95093e+17 105.143 105.141
2.96639e+17 105.143 105.141
2.98194e+17 105.143 105.141
2.99757e+17 105.143 105.141
3.01328e+17 105.144 105.142
3.02907e+17 105.144 105.142
3.04494e+17 105.144 105.142
3.0609e+17 105.144 105.142
3.07694e+17 105.144 105.142
3.09307e+17 105.144 105.142
3.10928e+17 105.144 105.142
3.12557e+17 105.145 105.143
3.14195e+17 105.145 105.143
3.15842e+17 105.145 105.143
3.17497e+17 105.145 105.143
3.19161e+17 105.145 105.143
3.20834e+17 105.145 105.143
3.22515e+17 105.145 105.143
3.24206e+17 105.146 105.144
3.25905e+17 105.145 105.144
3.27613e+17 105.145 105.144
3.2933e+17 105.145 105.144
3.31056e+17 105.145 105.144
3.32791e+17 105.145 105.144
3.34535e+17 105.145 105.144
3.36288e+17 105.146 105.144
3.3805e+17 105.146 105.144
3.39822e+17 105.146 105.145
3.41603e+17 105.146 105.145
3.43393e+17 105.146 105.145
3.45193e+17 105.146 105.145
3.47002e+17 105.146 105.145
3.48821e+17 105.147 105.145
3.50649e+17 105.147 105.145
3.52486e+17 105.147 105.145
3.54334e+17 105.147 105.145
3.56191e+17 105.147 105.145
3.58057e+17 105.147 105.145
3.59934e+17 105.147 105.145
3.6182e+17 105.147 105.145
3.63717e+17 105.148 105.146
3.65623e+17 105.148 105.146
3.67539e+17 105.148 105.146
3.69465e+17 105.148 105.146
3.71401e+17 105.148 105.146
3.73348e+17 105.148 105.146
3.75304e+17 105.148 105.146
3.77271e+17 105.149 105.147
3.79249e+17 105.149 105.147
3.81236e+17 105.149 105.147
3.83234e+17 105.149 105.147
3.85243e+17 105.149 105.147
3.87262e+17 105.149 105.147
3.89291e+17 105.149 105.147
3.91331e+17 105.149 105.147
3.93382e+17 105.15 105.148
3.95444e+17 105.15 105.148
3.97516e+17 105.15 105.148
3.996e+17 105.15 105.148
4.01694e+17 105.15 105.148
4.03799e+17 105.15 105.148
4.05915e+17 105.15 105.148
4.08043e+17 105.15 105.148
4.10181e+17 105.15 105.148
4.12331e+17 105.15 105.149
4.14492e+17 105.15 105.149
4.16664e+17 105.15 105.149
4.18848e+17 105.15 105.149
4.21043e+17 105.15 105.149
4.23249e+17 105.151 105.149
4.25468e+17 105.151 105.149
4.27697e+17 105.151 105.149
4.29939e+17 105.151 105.149
4.32192e+17 105.151 105.149
4.34457e+17 105.151 105.15
4.36734e+17 105.151 105.15
4.39023e+17 105.152 105.15
4.41324e+17 105.152 105.15
4.43637e+17 105.152 105.15
4.45962e+17 105.152 105.15
