# Temperature_MeV comoving_wavenumber Horizon_mass_solar kappa_QCD gamma_QCD delta_QCD phi_QCD
2.37978e+06 3.55542e+10 8.57818e-09 4.34993 0.382214 0.55332 0.66633
2.38692e+06 3.56608e+10 8.52697e-09 4.34993 0.382214 0.55332 0.66633
2.39408e+06 3.57677e+10 8.47607e-09 4.34993 0.382214 0.55332 0.66633
2.40125e+06 3.5875e+10 8.42546e-09 4.34993 0.382214 0.55332 0.66633
2.40845e+06 3.59825e+10 8.37515e-09 4.34993 0.382214 0.55332 0.66633
2.41567e+06 3.60904e+10 8.32515e-09 4.34993 0.382214 0.55332 0.66633
2.42292e+06 3.61986e+10 8.27546e-09 4.34993 0.382214 0.55332 0.66633
2.43018e+06 3.63072e+10 8.22606e-09 4.34993 0.382214 0.55332 0.66633
2.43747e+06 3.6416e+10 8.17694e-09 4.34993 0.382214 0.55332 0.66633
2.44477e+06 3.65252e+10 8.12813e-09 4.34993 0.382214 0.55332 0.66633
2.4521e+06 3.66347e+10 8.07961e-09 4.34993 0.382214 0.55332 0.66633
2.45946e+06 3.67446e+10 8.03137e-09 4.34993 0.382214 0.55332 0.66633
2.46683e+06 3.68548e+10 7.98342e-09 4.34993 0.382214 0.55332 0.66633
2.47423e+06 3.69653e+10 7.93575e-09 4.34993 0.382214 0.55332 0.66633
2.48164e+06 3.70761e+10 7.88838e-09 4.34993 0.382214 0.55332 0.66633
2.48908e+06 3.71873e+10 7.84129e-09 4.34993 0.382214 0.55332 0.66633
2.49655e+06 3.72988e+10 7.79447e-09 4.34993 0.382214 0.55332 0.66633
2.50403e+06 3.74106e+10 7.74794e-09 4.34993 0.382214 0.55332 0.66633
2.51154e+06 3.75228e+10 7.70168e-09 4.34993 0.382214 0.55332 0.66633
2.51907e+06 3.76353e+10 7.6557e-09 4.34993 0.382214 0.55332 0.66633
2.52662e+06 3.77481e+10 7.61001e-09 4.34993 0.382214 0.55332 0.66633
2.5342e+06 3.78613e+10 7.56458e-09 4.34993 0.382214 0.55332 0.66633
2.54179e+06 3.79748e+10 7.51941e-09 4.34993 0.382214 0.55332 0.66633
2.54942e+06 3.80887e+10 7.47451e-09 4.34993 0.382214 0.55332 0.66633
2.55706e+06 3.82029e+10 7.42989e-09 4.34993 0.382214 0.55332 0.66633
2.56473e+06 3.83174e+10 7.38554e-09 4.34993 0.382214 0.55332 0.66633
2.57242e+06 3.84323e+10 7.34145e-09 4.34993 0.382214 0.55332 0.66633
2.58013e+06 3.85476e+10 7.29761e-09 4.34993 0.382214 0.55332 0.66633
2.58786e+06 3.86631e+10 7.25404e-09 4.34993 0.382214 0.55332 0.66633
2.59562e+06 3.87791e+10 7.21074e-09 4.34993 0.382214 0.55332 0.66633
2.6034e+06 3.88953e+10 7.16769e-09 4.34993 0.382214 0.55332 0.66633
2.61121e+06 3.9012e+10 7.1249e-09 4.34993 0.382214 0.55332 0.66633
2.61904e+06 3.91289e+10 7.08236e-09 4.34993 0.382214 0.55332 0.66633
2.62689e+06 3.92462e+10 7.04008e-09 4.34993 0.382214 0.55332 0.66633
2.63477e+06 3.93639e+10 6.99805e-09 4.34993 0.382214 0.55332 0.66633
2.64267e+06 3.9482e+10 6.95627e-09 4.34993 0.382214 0.55332 0.66633
2.65059e+06 3.96003e+10 6.91475e-09 4.34993 0.382214 0.55332 0.66633
2.65854e+06 3.97191e+10 6.87346e-09 4.34993 0.382214 0.55332 0.66633
2.66651e+06 3.98382e+10 6.83242e-09 4.34993 0.382214 0.55332 0.66633
2.6745e+06 3.99576e+10 6.79164e-09 4.34993 0.382214 0.55332 0.66633
2.68252e+06 4.00774e+10 6.75109e-09 4.34993 0.382214 0.55332 0.66633
2.69056e+06 4.01976e+10 6.71078e-09 4.34993 0.382214 0.55332 0.66633
2.69863e+06 4.03181e+10 6.67072e-09 4.34993 0.382214 0.55332 0.66633
2.70672e+06 4.0439e+10 6.6309e-09 4.34993 0.382214 0.55332 0.66633
2.71483e+06 4.05602e+10 6.59131e-09 4.34993 0.382214 0.55332 0.66633
2.72297e+06 4.06819e+10 6.55196e-09 4.34993 0.382214 0.55332 0.66633
2.73114e+06 4.08039e+10 6.51284e-09 4.34993 0.382214 0.55332 0.66633
2.73933e+06 4.09262e+10 6.47396e-09 4.34993 0.382214 0.55332 0.66633
2.74754e+06 4.10489e+10 6.43532e-09 4.34993 0.382214 0.55332 0.66633
2.75578e+06 4.1172e+10 6.3969e-09 4.34993 0.382214 0.55332 0.66633
2.76404e+06 4.12954e+10 6.35871e-09 4.34993 0.382214 0.55332 0.66633
2.77233e+06 4.14192e+10 6.32074e-09 4.34993 0.382214 0.55332 0.66633
2.78064e+06 4.15434e+10 6.283e-09 4.34993 0.382214 0.55332 0.66633
2.78897e+06 4.1668e+10 6.24549e-09 4.34993 0.382214 0.55332 0.66633
2.79734e+06 4.17929e+10 6.20821e-09 4.34993 0.382214 0.55332 0.66633
2.80572e+06 4.19182e+10 6.17115e-09 4.34993 0.382214 0.55332 0.66633
2.81414e+06 4.20439e+10 6.13431e-09 4.34993 0.382214 0.55332 0.66633
2.82257e+06 4.217e+10 6.09768e-09 4.34993 0.382214 0.55332 0.66633
2.83103e+06 4.22964e+10 6.06128e-09 4.34993 0.382214 0.55332 0.66633
2.83952e+06 4.24233e+10 6.02509e-09 4.34993 0.382214 0.55332 0.66633
2.84804e+06 4.25505e+10 5.98912e-09 4.34993 0.382214 0.55332 0.66633
2.85657e+06 4.2678e+10 5.95336e-09 4.34993 0.382214 0.55332 0.66633
2.86514e+06 4.2806e+10 5.91783e-09 4.34993 0.382214 0.55332 0.66633
2.87373e+06 4.29343e+10 5.8825e-09 4.34993 0.382214 0.55332 0.66633
2.88235e+06 4.30631e+10 5.84738e-09 4.34993 0.382214 0.55332 0.66633
2.89099e+06 4.31922e+10 5.81247e-09 4.34993 0.382214 0.55332 0.66633
2.89965e+06 4.33217e+10 5.77776e-09 4.34993 0.382214 0.55332 0.66633
2.90835e+06 4.34516e+10 5.74327e-09 4.34993 0.382214 0.55332 0.66633
2.91707e+06 4.35819e+10 5.70898e-09 4.34993 0.382214 0.55332 0.66633
2.92581e+06 4.37126e+10 5.6749e-09 4.34993 0.382214 0.55332 0.66633
2.93459e+06 4.38436e+10 5.64102e-09 4.34993 0.382214 0.55332 0.66633
2.94338e+06 4.39751e+10 5.60735e-09 4.34993 0.382214 0.55332 0.66633
2.95221e+06 4.41069e+10 5.57387e-09 4.34993 0.382214 0.55332 0.66633
2.96106e+06 4.42392e+10 5.54059e-09 4.34993 0.382214 0.55332 0.66633
2.96994e+06 4.43718e+10 5.50751e-09 4.34993 0.382214 0.55332 0.66633
2.97884e+06 4.45049e+10 5.47463e-09 4.34993 0.382214 0.55332 0.66633
2.98777e+06 4.46383e+10 5.44196e-09 4.34993 0.382214 0.55332 0.66633
2.99673e+06 4.47721e+10 5.40947e-09 4.34993 0.382214 0.55332 0.66633
3.00571e+06 4.49064e+10 5.37717e-09 4.34993 0.382214 0.55332 0.66633
3.01473e+06 4.5041e+10 5.34507e-09 4.34993 0.382214 0.55332 0.66633
3.02377e+06 4.51761e+10 5.31315e-09 4.34993 0.382214 0.55332 0.66633
3.03283e+06 4.53116e+10 5.28143e-09 4.34993 0.382214 0.55332 0.66633
3.04192e+06 4.54474e+10 5.2499e-09 4.34993 0.382214 0.55332 0.66633
3.05104e+06 4.55837e+10 5.21856e-09 4.34993 0.382214 0.55332 0.66633
3.06019e+06 4.57204e+10 5.1874e-09 4.34993 0.382214 0.55332 0.66633
3.06937e+06 4.58574e+10 5.15643e-09 4.34993 0.382214 0.55332 0.66633
3.07857e+06 4.59949e+10 5.12565e-09 4.34993 0.382214 0.55332 0.66633
3.0878e+06 4.61328e+10 5.09506e-09 4.34993 0.382214 0.55332 0.66633
3.09706e+06 4.62712e+10 5.06464e-09 4.34993 0.382214 0.55332 0.66633
3.10634e+06 4.64099e+10 5.0344e-09 4.34993 0.382214 0.55332 0.66633
3.11565e+06 4.65491e+10 5.00434e-09 4.34993 0.382214 0.55332 0.66633
3.125e+06 4.66886e+10 4.97446e-09 4.34993 0.382214 0.55332 0.66633
3.13437e+06 4.68286e+10 4.94477e-09 4.34993 0.382214 0.55332 0.66633
3.14376e+06 4.6969e+10 4.91525e-09 4.34993 0.382214 0.55332 0.66633
3.15319e+06 4.71099e+10 4.8859e-09 4.34993 0.382214 0.55332 0.66633
3.16264e+06 4.72511e+10 4.85674e-09 4.34993 0.382214 0.55332 0.66633
3.17212e+06 4.73928e+10 4.82774e-09 4.34993 0.382214 0.55332 0.66633
3.18163e+06 4.75349e+10 4.79892e-09 4.34993 0.382214 0.55332 0.66633
3.19117e+06 4.76774e+10 4.77027e-09 4.34993 0.382214 0.55332 0.66633
3.20074e+06 4.78204e+10 4.74178e-09 4.34993 0.382214 0.55332 0.66633
3.21034e+06 4.79638e+10 4.71348e-09 4.34993 0.382214 0.55332 0.66633
3.21996e+06 4.81076e+10 4.68534e-09 4.34993 0.382214 0.55332 0.66633
3.22962e+06 4.82518e+10 4.65737e-09 4.34993 0.382214 0.55332 0.66633
3.2393e+06 4.83965e+10 4.62956e-09 4.34993 0.382214 0.55332 0.66633
3.24901e+06 4.85416e+10 4.60193e-09 4.34993 0.382214 0.55332 0.66633
3.25875e+06 4.86871e+10 4.57445e-09 4.34993 0.382214 0.55332 0.66633
3.26852e+06 4.88331e+10 4.54714e-09 4.34993 0.382214 0.55332 0.66633
3.27832e+06 4.89795e+10 4.52e-09 4.34993 0.382214 0.55332 0.66633
3.28815e+06 4.91264e+10 4.49301e-09 4.34993 0.382214 0.55332 0.66633
3.29801e+06 4.92737e+10 4.46618e-09 4.34993 0.382214 0.55332 0.66633
3.3079e+06 4.94214e+10 4.43952e-09 4.34993 0.382214 0.55332 0.66633
3.31781e+06 4.95696e+10 4.41302e-09 4.34993 0.382214 0.55332 0.66633
3.32776e+06 4.97183e+10 4.38667e-09 4.34993 0.382214 0.55332 0.66633
3.33774e+06 4.98673e+10 4.36048e-09 4.34993 0.382214 0.55332 0.66633
3.34775e+06 5.00168e+10 4.33445e-09 4.34993 0.382214 0.55332 0.66633
3.35778e+06 5.01668e+10 4.30858e-09 4.34993 0.382214 0.55332 0.66633
3.36785e+06 5.03172e+10 4.28286e-09 4.34993 0.382214 0.55332 0.66633
3.37795e+06 5.04681e+10 4.25729e-09 4.34993 0.382214 0.55332 0.66633
3.38807e+06 5.06194e+10 4.23187e-09 4.34993 0.382214 0.55332 0.66633
3.39823e+06 5.07712e+10 4.2066e-09 4.34993 0.382214 0.55332 0.66633
3.40842e+06 5.09234e+10 4.18149e-09 4.34993 0.382214 0.55332 0.66633
3.41864e+06 5.10761e+10 4.15652e-09 4.34993 0.382214 0.55332 0.66633
3.42889e+06 5.12293e+10 4.13171e-09 4.34993 0.382214 0.55332 0.66633
3.43917e+06 5.13829e+10 4.10704e-09 4.34993 0.382214 0.55332 0.66633
3.44948e+06 5.15369e+10 4.08252e-09 4.34993 0.382214 0.55332 0.66633
3.45982e+06 5.16915e+10 4.05815e-09 4.34993 0.382214 0.55332 0.66633
3.4702e+06 5.18464e+10 4.03393e-09 4.34993 0.382214 0.55332 0.66633
3.4806e+06 5.20019e+10 4.00985e-09 4.34993 0.382214 0.55332 0.66633
3.49104e+06 5.21578e+10 3.9859e-09 4.34993 0.382214 0.55332 0.66633
3.5015e+06 5.23142e+10 3.96211e-09 4.34993 0.382214 0.55332 0.66633
3.512e+06 5.24711e+10 3.93845e-09 4.34993 0.382214 0.55332 0.66633
3.52253e+06 5.26284e+10 3.91494e-09 4.34993 0.382214 0.55332 0.66633
3.53309e+06 5.27862e+10 3.89157e-09 4.34993 0.382214 0.55332 0.66633
3.54368e+06 5.29445e+10 3.86833e-09 4.34993 0.382214 0.55332 0.66633
3.55431e+06 5.31032e+10 3.84523e-09 4.34993 0.382214 0.55332 0.66633
3.56496e+06 5.32624e+10 3.82228e-09 4.34993 0.382214 0.55332 0.66633
3.57565e+06 5.34221e+10 3.79946e-09 4.34993 0.382214 0.55332 0.66633
3.58637e+06 5.35823e+10 3.77678e-09 4.34993 0.382214 0.55332 0.66633
3.59713e+06 5.3743e+10 3.75423e-09 4.34993 0.382214 0.55332 0.66633
3.60791e+06 5.39041e+10 3.73181e-09 4.34993 0.382214 0.55332 0.66633
3.61873e+06 5.40657e+10 3.70954e-09 4.34993 0.382214 0.55332 0.66633
3.62958e+06 5.42278e+10 3.6874e-09 4.34993 0.382214 0.55332 0.66633
3.64046e+06 5.43904e+10 3.66538e-09 4.34993 0.382214 0.55332 0.66633
3.65137e+06 5.45535e+10 3.6435e-09 4.34993 0.382214 0.55332 0.66633
3.66232e+06 5.47171e+10 3.62175e-09 4.34993 0.382214 0.55332 0.66633
3.6733e+06 5.48811e+10 3.60013e-09 4.34993 0.382214 0.55332 0.66633
3.68431e+06 5.50457e+10 3.57863e-09 4.34993 0.382214 0.55332 0.66633
3.69536e+06 5.52107e+10 3.55727e-09 4.34993 0.382214 0.55332 0.66633
3.70644e+06 5.53763e+10 3.53603e-09 4.34993 0.382214 0.55332 0.66633
3.71755e+06 5.55423e+10 3.51492e-09 4.34993 0.382214 0.55332 0.66633
3.7287e+06 5.57089e+10 3.49393e-09 4.34993 0.382214 0.55332 0.66633
3.73988e+06 5.58759e+10 3.47307e-09 4.34993 0.382214 0.55332 0.66633
3.75109e+06 5.60435e+10 3.45234e-09 4.34993 0.382214 0.55332 0.66633
3.76234e+06 5.62115e+10 3.43173e-09 4.34993 0.382214 0.55332 0.66633
3.77362e+06 5.638e+10 3.41124e-09 4.34993 0.382214 0.55332 0.66633
3.78493e+06 5.65491e+10 3.39087e-09 4.34993 0.382214 0.55332 0.66633
3.79628e+06 5.67187e+10 3.37063e-09 4.34993 0.382214 0.55332 0.66633
3.80766e+06 5.68887e+10 3.3505e-09 4.34993 0.382214 0.55332 0.66633
3.81908e+06 5.70593e+10 3.3305e-09 4.34993 0.382214 0.55332 0.66633
3.83053e+06 5.72304e+10 3.31062e-09 4.34993 0.382214 0.55332 0.66633
3.84201e+06 5.74019e+10 3.29086e-09 4.34993 0.382214 0.55332 0.66633
3.85353e+06 5.7574e+10 3.27121e-09 4.34993 0.382214 0.55332 0.66633
3.86508e+06 5.77467e+10 3.25169e-09 4.34993 0.382214 0.55332 0.66633
3.87667e+06 5.79198e+10 3.23227e-09 4.34993 0.382214 0.55332 0.66633
3.88829e+06 5.80935e+10 3.21297e-09 4.34993 0.382214 0.55332 0.66633
3.89995e+06 5.82677e+10 3.19379e-09 4.34993 0.382214 0.55332 0.66633
3.91164e+06 5.84424e+10 3.17472e-09 4.34993 0.382214 0.55332 0.66633
3.92337e+06 5.86176e+10 3.15577e-09 4.34993 0.382214 0.55332 0.66633
3.93513e+06 5.87934e+10 3.13693e-09 4.34993 0.382214 0.55332 0.66633
3.94693e+06 5.89697e+10 3.1182e-09 4.34993 0.382214 0.55332 0.66633
3.95877e+06 5.91465e+10 3.09959e-09 4.34993 0.382214 0.55332 0.66633
3.97063e+06 5.93238e+10 3.08108e-09 4.34993 0.382214 0.55332 0.66633
3.98254e+06 5.95017e+10 3.06269e-09 4.34993 0.382214 0.55332 0.66633
3.99448e+06 5.96801e+10 3.0444e-09 4.34993 0.382214 0.55332 0.66633
4.00646e+06 5.9859e+10 3.02623e-09 4.34993 0.382214 0.55332 0.66633
4.01847e+06 6.00385e+10 3.00816e-09 4.34993 0.382214 0.55332 0.66633
4.03051e+06 6.02185e+10 2.9902e-09 4.34993 0.382214 0.55332 0.66633
4.0426e+06 6.03991e+10 2.97235e-09 4.34993 0.382214 0.55332 0.66633
4.05472e+06 6.05802e+10 2.9546e-09 4.34993 0.382214 0.55332 0.66633
4.06688e+06 6.07618e+10 2.93696e-09 4.34993 0.382214 0.55332 0.66633
4.07907e+06 6.0944e+10 2.91943e-09 4.34993 0.382214 0.55332 0.66633
4.0913e+06 6.11268e+10 2.902e-09 4.34993 0.382214 0.55332 0.66633
4.10356e+06 6.131e+10 2.88468e-09 4.34993 0.382214 0.55332 0.66633
4.11587e+06 6.14939e+10 2.86745e-09 4.34993 0.382214 0.55332 0.66633
4.12821e+06 6.16783e+10 2.85033e-09 4.34993 0.382214 0.55332 0.66633
4.14059e+06 6.18632e+10 2.83332e-09 4.34993 0.382214 0.55332 0.66633
4.153e+06 6.20487e+10 2.8164e-09 4.34993 0.382214 0.55332 0.66633
4.16545e+06 6.22347e+10 2.79959e-09 4.34993 0.382214 0.55332 0.66633
4.17794e+06 6.24213e+10 2.78287e-09 4.34993 0.382214 0.55332 0.66633
4.19047e+06 6.26085e+10 2.76626e-09 4.34993 0.382214 0.55332 0.66633
4.20303e+06 6.27962e+10 2.74975e-09 4.34993 0.382214 0.55332 0.66633
4.21563e+06 6.29845e+10 2.73333e-09 4.34993 0.382214 0.55332 0.66633
4.22827e+06 6.31734e+10 2.71701e-09 4.34993 0.382214 0.55332 0.66633
4.24095e+06 6.33628e+10 2.70079e-09 4.34993 0.382214 0.55332 0.66633
4.25366e+06 6.35527e+10 2.68467e-09 4.34993 0.382214 0.55332 0.66633
4.26641e+06 6.37433e+10 2.66864e-09 4.34993 0.382214 0.55332 0.66633
4.27921e+06 6.39344e+10 2.65271e-09 4.34993 0.382214 0.55332 0.66633
4.29204e+06 6.41261e+10 2.63687e-09 4.34993 0.382214 0.55332 0.66633
4.3049e+06 6.43184e+10 2.62113e-09 4.34993 0.382214 0.55332 0.66633
4.31781e+06 6.45113e+10 2.60548e-09 4.34993 0.382214 0.55332 0.66633
4.33076e+06 6.47047e+10 2.58993e-09 4.34993 0.382214 0.55332 0.66633
4.34374e+06 6.48987e+10 2.57446e-09 4.34993 0.382214 0.55332 0.66633
4.35676e+06 6.50933e+10 2.55909e-09 4.34993 0.382214 0.55332 0.66633
4.36983e+06 6.52885e+10 2.54381e-09 4.34993 0.382214 0.55332 0.66633
4.38293e+06 6.54842e+10 2.52863e-09 4.34993 0.382214 0.55332 0.66633
4.39607e+06 6.56806e+10 2.51353e-09 4.34993 0.382214 0.55332 0.66633
4.40925e+06 6.58775e+10 2.49853e-09 4.34993 0.382214 0.55332 0.66633
4.42247e+06 6.6075e+10 2.48361e-09 4.34993 0.382214 0.55332 0.66633
4.43573e+06 6.62731e+10 2.46878e-09 4.34993 0.382214 0.55332 0.66633
4.44902e+06 6.64718e+10 2.45404e-09 4.34993 0.382214 0.55332 0.66633
4.46236e+06 6.66712e+10 2.43939e-09 4.34993 0.382214 0.55332 0.66633
4.47574e+06 6.68711e+10 2.42483e-09 4.34993 0.382214 0.55332 0.66633
4.48916e+06 6.70716e+10 2.41035e-09 4.34993 0.382214 0.55332 0.66633
4.50262e+06 6.72727e+10 2.39596e-09 4.34993 0.382214 0.55332 0.66633
4.51612e+06 6.74744e+10 2.38166e-09 4.34993 0.382214 0.55332 0.66633
4.52966e+06 6.76767e+10 2.36744e-09 4.34993 0.382214 0.55332 0.66633
4.54324e+06 6.78796e+10 2.35331e-09 4.34993 0.382214 0.55332 0.66633
4.55686e+06 6.80831e+10 2.33926e-09 4.34993 0.382214 0.55332 0.66633
4.57052e+06 6.82873e+10 2.32529e-09 4.34993 0.382214 0.55332 0.66633
4.58423e+06 6.8492e+10 2.31141e-09 4.34993 0.382214 0.55332 0.66633
4.59797e+06 6.86974e+10 2.29761e-09 4.34993 0.382214 0.55332 0.66633
4.61176e+06 6.89034e+10 2.28389e-09 4.34993 0.382214 0.55332 0.66633
4.62558e+06 6.911e+10 2.27026e-09 4.34993 0.382214 0.55332 0.66633
4.63945e+06 6.93172e+10 2.2567e-09 4.34993 0.382214 0.55332 0.66633
4.65336e+06 6.9525e+10 2.24323e-09 4.34993 0.382214 0.55332 0.66633
4.66731e+06 6.97335e+10 2.22984e-09 4.34993 0.382214 0.55332 0.66633
4.68131e+06 6.99426e+10 2.21653e-09 4.34993 0.382214 0.55332 0.66633
4.69534e+06 7.01523e+10 2.20329e-09 4.34993 0.382214 0.55332 0.66633
4.70942e+06 7.03626e+10 2.19014e-09 4.34993 0.382214 0.55332 0.66633
4.72354e+06 7.05736e+10 2.17707e-09 4.34993 0.382214 0.55332 0.66633
4.7377e+06 7.07852e+10 2.16407e-09 4.34993 0.382214 0.55332 0.66633
4.7519e+06 7.09974e+10 2.15115e-09 4.34993 0.382214 0.55332 0.66633
4.76615e+06 7.12103e+10 2.13831e-09 4.34993 0.382214 0.55332 0.66633
4.78044e+06 7.14238e+10 2.12554e-09 4.34993 0.382214 0.55332 0.66633
4.79477e+06 7.1638e+10 2.11285e-09 4.34993 0.382214 0.55332 0.66633
4.80915e+06 7.18528e+10 2.10024e-09 4.34993 0.382214 0.55332 0.66633
4.82357e+06 7.20682e+10 2.0877e-09 4.34993 0.382214 0.55332 0.66633
4.83803e+06 7.22843e+10 2.07523e-09 4.34993 0.382214 0.55332 0.66633
4.85253e+06 7.2501e+10 2.06285e-09 4.34993 0.382214 0.55332 0.66633
4.86708e+06 7.27184e+10 2.05053e-09 4.34993 0.382214 0.55332 0.66633
4.88167e+06 7.29365e+10 2.03829e-09 4.34993 0.382214 0.55332 0.66633
4.89631e+06 7.31551e+10 2.02612e-09 4.34993 0.382214 0.55332 0.66633
4.91099e+06 7.33745e+10 2.01403e-09 4.34993 0.382214 0.55332 0.66633
4.92571e+06 7.35945e+10 2.002e-09 4.34993 0.382214 0.55332 0.66633
4.94048e+06 7.38151e+10 1.99005e-09 4.34993 0.382214 0.55332 0.66633
4.95529e+06 7.40365e+10 1.97817e-09 4.34993 0.382214 0.55332 0.66633
4.97015e+06 7.42584e+10 1.96636e-09 4.34993 0.382214 0.55332 0.66633
4.98505e+06 7.44811e+10 1.95462e-09 4.34993 0.382214 0.55332 0.66633
5e+06 7.47044e+10 1.94295e-09 4.34993 0.382214 0.55332 0.66633
5.01499e+06 7.49284e+10 1.93135e-09 4.34993 0.382214 0.55332 0.66633
5.03003e+06 7.51531e+10 1.91982e-09 4.34993 0.382214 0.55332 0.66633
5.04511e+06 7.53784e+10 1.90836e-09 4.34993 0.382214 0.55332 0.66633
5.06023e+06 7.56045e+10 1.89696e-09 4.34993 0.382214 0.55332 0.66633
5.0754e+06 7.58312e+10 1.88564e-09 4.34993 0.382214 0.55332 0.66633
5.09062e+06 7.60585e+10 1.87438e-09 4.34993 0.382214 0.55332 0.66633
5.10588e+06 7.62866e+10 1.86319e-09 4.34993 0.382214 0.55332 0.66633
5.12119e+06 7.65153e+10 1.85207e-09 4.34993 0.382214 0.55332 0.66633
5.13654e+06 7.67447e+10 1.84101e-09 4.34993 0.382214 0.55332 0.66633
5.15194e+06 7.69748e+10 1.83002e-09 4.34993 0.382214 0.55332 0.66633
5.16739e+06 7.72056e+10 1.81909e-09 4.34993 0.382214 0.55332 0.66633
5.18288e+06 7.74371e+10 1.80823e-09 4.34993 0.382214 0.55332 0.66633
5.19842e+06 7.76693e+10 1.79744e-09 4.34993 0.382214 0.55332 0.66633
5.21401e+06 7.79022e+10 1.78671e-09 4.34993 0.382214 0.55332 0.66633
5.22964e+06 7.81357e+10 1.77604e-09 4.34993 0.382214 0.55332 0.66633
5.24532e+06 7.837e+10 1.76544e-09 4.34993 0.382214 0.55332 0.66633
5.26105e+06 7.8605e+10 1.7549e-09 4.34993 0.382214 0.55332 0.66633
5.27682e+06 7.88407e+10 1.74442e-09 4.34993 0.382214 0.55332 0.66633
5.29264e+06 7.90771e+10 1.73401e-09 4.34993 0.382214 0.55332 0.66633
5.30851e+06 7.93142e+10 1.72366e-09 4.34993 0.382214 0.55332 0.66633
5.32442e+06 7.9552e+10 1.71337e-09 4.34993 0.382214 0.55332 0.66633
5.34039e+06 7.97905e+10 1.70314e-09 4.34993 0.382214 0.55332 0.66633
5.3564e+06 8.00298e+10 1.69297e-09 4.34993 0.382214 0.55332 0.66633
5.37246e+06 8.02698e+10 1.68286e-09 4.34993 0.382214 0.55332 0.66633
5.38857e+06 8.05104e+10 1.67281e-09 4.34993 0.382214 0.55332 0.66633
5.40472e+06 8.07518e+10 1.66283e-09 4.34993 0.382214 0.55332 0.66633
5.42093e+06 8.0994e+10 1.6529e-09 4.34993 0.382214 0.55332 0.66633
5.43718e+06 8.12368e+10 1.64303e-09 4.34993 0.382214 0.55332 0.66633
5.45348e+06 8.14804e+10 1.63322e-09 4.34993 0.382214 0.55332 0.66633
5.46983e+06 8.17247e+10 1.62347e-09 4.34993 0.382214 0.55332 0.66633
5.48623e+06 8.19697e+10 1.61378e-09 4.34993 0.382214 0.55332 0.66633
5.50268e+06 8.22155e+10 1.60415e-09 4.34993 0.382214 0.55332 0.66633
5.51918e+06 8.2462e+10 1.59457e-09 4.34993 0.382214 0.55332 0.66633
5.53572e+06 8.27093e+10 1.58505e-09 4.34993 0.382214 0.55332 0.66633
5.55232e+06 8.29572e+10 1.57559e-09 4.34993 0.382214 0.55332 0.66633
5.56897e+06 8.32059e+10 1.56618e-09 4.34993 0.382214 0.55332 0.66633
5.58566e+06 8.34555e+10 1.55683e-09 4.34993 0.382214 0.55332 0.66633
5.60241e+06 8.37057e+10 1.54753e-09 4.34993 0.382214 0.55332 0.66633
5.61921e+06 8.39567e+10 1.5383e-09 4.34993 0.382214 0.55332 0.66633
5.63605e+06 8.42084e+10 1.52911e-09 4.34993 0.382214 0.55332 0.66633
5.65295e+06 8.44609e+10 1.51998e-09 4.34993 0.382214 0.55332 0.66633
5.6699e+06 8.47142e+10 1.51091e-09 4.34993 0.382214 0.55332 0.66633
5.6869e+06 8.49682e+10 1.50189e-09 4.34993 0.382214 0.55332 0.66633
5.70395e+06 8.52229e+10 1.49292e-09 4.34993 0.382214 0.55332 0.66633
5.72105e+06 8.54785e+10 1.48401e-09 4.34993 0.382214 0.55332 0.66633
5.7382e+06 8.57347e+10 1.47515e-09 4.34993 0.382214 0.55332 0.66633
5.75541e+06 8.59918e+10 1.46634e-09 4.34993 0.382214 0.55332 0.66633
5.77266e+06 8.62496e+10 1.45759e-09 4.34993 0.382214 0.55332 0.66633
5.78997e+06 8.65082e+10 1.44889e-09 4.34993 0.382214 0.55332 0.66633
5.80733e+06 8.67676e+10 1.44024e-09 4.34993 0.382214 0.55332 0.66633
5.82474e+06 8.70278e+10 1.43164e-09 4.34993 0.382214 0.55332 0.66633
5.8422e+06 8.72888e+10 1.42309e-09 4.34993 0.382214 0.55332 0.66633
5.85972e+06 8.75505e+10 1.41459e-09 4.34993 0.382214 0.55332 0.66633
5.87729e+06 8.7813e+10 1.40615e-09 4.34993 0.382214 0.55332 0.66633
5.89491e+06 8.80763e+10 1.39775e-09 4.34993 0.382214 0.55332 0.66633
5.91258e+06 8.83404e+10 1.38941e-09 4.34993 0.382214 0.55332 0.66633
5.93031e+06 8.86052e+10 1.38112e-09 4.34993 0.382214 0.55332 0.66633
5.94809e+06 8.88709e+10 1.37287e-09 4.34993 0.382214 0.55332 0.66633
5.96592e+06 8.91373e+10 1.36468e-09 4.34993 0.382214 0.55332 0.66633
5.98381e+06 8.94046e+10 1.35653e-09 4.34993 0.382214 0.55332 0.66633
6.00175e+06 8.96727e+10 1.34843e-09 4.34993 0.382214 0.55332 0.66633
6.01974e+06 8.99416e+10 1.34038e-09 4.34993 0.382214 0.55332 0.66633
6.03779e+06 9.02113e+10 1.33238e-09 4.34993 0.382214 0.55332 0.66633
6.05589e+06 9.04818e+10 1.32442e-09 4.34993 0.382214 0.55332 0.66633
6.07405e+06 9.07531e+10 1.31651e-09 4.34993 0.382214 0.55332 0.66633
6.09226e+06 9.10252e+10 1.30865e-09 4.34993 0.382214 0.55332 0.66633
6.11053e+06 9.12981e+10 1.30084e-09 4.34993 0.382214 0.55332 0.66633
6.12885e+06 9.15718e+10 1.29308e-09 4.34993 0.382214 0.55332 0.66633
